Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
6848,CONECTOR BUSHING PARKER 209-P-6-4.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6849,CONECTOR PARKER VS269NTA-6-4.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6850,TAPON HEX. PARKER 218P-2.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6851,CONECTOR BUSHING  PARKER 209-12-8.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6852,TAPON HEX PARKER 218P-8.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6853,TAPON HEX PARKER218P-4.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6854,"REDUCCION CAMPANA GALV 3/4""-1 1/2""NPT.",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6855,"REDUCCION CAMPANA GALV. 1/2""-1/4""NPT.",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6856,ADAPTADOR PARKER 216P-4.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6857,VALVULA DE BOLA PARKER 4902 15 21.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6858,VALVULA DE PROTECCION HALDEX 90554107.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
6859,SUJETADOR CARGA MATRACA .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6860,FILTRO ALTO FLUJO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6861,CHICOTE ACELEDADOR.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6862,LATERAL AMBAR .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6863,LESD CUADRADOS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6864,MOSFLET IRF1404.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6865,"BARRA BRONCE SAE 64 3 1/2""  X 2 3/4"" X 2"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6866,"ABRAZADERA TIPO ""U"" 12"" X 5/8"" GALV.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6867,"REDONDO 1 1/8""Ø X 3 M.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6868,TOBERA PARA ANTORCHA T/T WECO 200A 15FT.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6869,LAMINA GALV EN ROLLO CAL.26.,MTS,CONSUMIBLE,GENERICO,False,True,True,False
6870,"TABLON DE MADERA 27 CM ANCHO X 250 CM LARGO X 1-3/8"" ESP.",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6871,R-WIPER-AU/TEEL/RW 3.000 X 3.500 X 0.375.,PIEZA,SELLOS,GENERICO,False,True,True,False
6872,AQ-4000 TEFLON BRONCE.,PIEZA,SELLOS,GENERICO,False,True,True,False
6873,O-RING-NBR 70/OR 2-342.,PIEZA,SELLOS,GENERICO,False,True,True,False
6874,BACKUP RING-NBR/BU 8-342.,PIEZA,SELLOS,GENERICO,False,True,True,False
6875,BANDA DE DESGASTE 4.000 X 0.250 X 0.125.,PIEZA,SELLOS,GENERICO,False,True,True,False
6876,"UNIDAD HIDRONEUMATICA COMPACTA 144"" VDC 20 037 07 60C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6877,"TUBO HONEADO ASTM 1026 4"" X 4/12"" LONGITUD 190"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6878,CILINDRO DE EXTENCION EVIC 8 VDC 21 083 01 43 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6879,"BARRA CROMADA AISI 1045 1.500 X 190"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6880,"BARRA CROMADA AISI 1045 1.500 X 144"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6881,AQ.4000 TEFLON-BRONCE 3.384 X 4.000 X 0.288.,PIEZA,SELLOS,GENERICO,False,True,True,False
6882,F-4 MAQ.EN TEFLON-BRONCE 3.7500 X 4.000 X 0.250.,PIEZA,SELLOS,GENERICO,False,True,True,False
6883,"R.WIPER 3"" X 2.5"" X 3.12"".",PIEZA,SELLOS,GENERICO,False,True,True,False
6884,O'RING 2 346.,PIEZA,SELLOS,GENERICO,False,True,True,False
6885,F-4 MAQ.EN TEFLON-BRONCE 4.750X 5.000  X 0.250.,PIEZA,SELLOS,GENERICO,False,True,True,False
6886,F-4 MAQ EN TEFLON-BRONCE 3.250 X 3.5000 X 0.250.,PIEZA,SELLOS,GENERICO,False,True,True,False
6887,"MOTOBOMBA SIMERGIBLE 4"" ANTARIX 7.5HP.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6888,PRIMARIO VINIL-EPOXICO PARA LAMINA .,KIT,CONSUMIBLE,GENERICO,False,True,True,False
6889,ESMALTE ACRILICO KEM-FAST-DRY GRIS.,GALON,CONSUMIBLE,GENERICO,False,True,True,False
6890,ESMALTE ACRILICO KEM-FAST-DRY BLANCO.,GALON,CONSUMIBLE,GENERICO,False,True,True,False
6891,ESMALTE ACRILICO KEM-FAST-DRY AZUL.,GALON,CONSUMIBLE,GENERICO,False,True,True,False
6892,DESENGRASANTE DUAL-ETCH.,GALON,CONSUMIBLE,GENERICO,False,True,True,False
6893,SILICON PARA METAL.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6894,THINNER ACRILICO SHERWIN.,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6895,THINNER SEGUNDA SHERWIN.,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6896,DISCO DE FRICCION BZ1965 OD-253.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6897,"CABLE PARA RETENIDA 5/16"".",MTS,CONSUMIBLE,GENERICO,False,True,True,False
6898,"REDONDO 1/2"" X 6MTS.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6899,"LAMINA ZINTRO -ALUM R-72,6.10MTS.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6900,"ROZADERAS PARA CABLE 5/16"" GALV.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6901,"AISLANTE TERMICO 6 1/4"" X 24"" X 36"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6902,PINTURA SECADO RAPIDO NEGRO SATINADO SHERWIN WILLIAMS.,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6903,CORDON POT 16 BL.,MTS,CONSUMIBLE,GENERICO,False,True,True,False
6904,CORDON UR 2 X 16 .,MTS,CONSUMIBLE,GENERICO,False,True,True,False
6905,CORDON UR 3 X 14.,MTS,CONSUMIBLE,GENERICO,False,True,True,False
6906,SOMBRILLA INDUSTRIAL DE LONA ANTICHISPAS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6907,BALERO 30205.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6908,"CILINDRO DOBLE 5"" X 3 1/2"" X 144 VDC 20 037 02 101C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6909,"CILINDRO DOBLE 5"" X 3 1/2"" X 144 VDC 20 037 03 101C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6910,"CILINDRO DOBLE 5"" X 3 1/2"" X 144 VDC 20 037 04 101C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6911,"BARRA SOLIDA  HIERRO COLADO A-48 4"" Ø X 3""LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6912,"BARRA SOLIDA HIERRO COLADO A-48 4"" Ø X 4 3/4"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6913,"BARRA SOLIDA HIERRO COLADO A-48 4 1/2"" Ø X 3"" DE LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6914,"BARRA REBONDA 4/12"" Ø 2.63"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6915,"BARRA SOLIDA HIERRO COLADO A-48 3  1/4""Ø X 2 "" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6916,"BARRA SOLIDA HIERRO COLADO A-48 3"" Ø X 4 1/2"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6917,"BARRA SOLIDA  10"" Ø X 6 3/4"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6918,"BARRA SOLIDA HIERRO COLADO A-48 4/12"" Ø X 4"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6919," HIERRO COLADO A DURABAR A-48 3 1/2""ØEXT. X 1 1/2"" LARGO.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6920,"BARRA SOLIDA ASTM 1045 4/12"" ØEXT. X 2 3/4"" DE LARGO.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6921,"BARRA CROMADA ENDURECIDA DE AISI 1045 1.500"" Ø EXTERIOR X 165"" LONG..",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6922,LAMINA ANTIDERRAPANTE TIPO SEMILLA  4 X 10 CAL 16.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6923,"PLACA DE IDENTIFICACION 6"" X 7"" EN ACERO SERIE: VDC21 058 01 35C1.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6924,BALERO AXIAL 51208.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6925,"MALLA-CRIBA CANDADO 5/8"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6926,LAMINA LISA 4  X 8 FT CAL-20.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6927,"BARRA DE  ALUMINO 3/4"" Ø X 6"" LONG..",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6928,"BARRA DE BRONCE STD 1"" Ø X 8"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6929,"PTR 1 1/2"" X 1 1/2"" CAL-16A 36.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6930,"PTR 2 1/2"" X 1 1/2"" CAL-16 A36.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6931,"BARRA SOLIDA SAE 64 2 1/2"" DE ØEXT X 4"" LONG..",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6932,"BARRA SOLIDA BRONCE STD 2 1/2"" X 8"" LONG .",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6933,"BARRA SOLIDA BRONCE STD 2"" Ø X 2"" LONG .",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6934,"BARRA SOLIDA BRONCE STD 2 1/4""Ø  X 3 3/8"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6935,PINTURA ELECTROSTATICA COLOR AZUL .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6936,PINTURA ELECTROSTATICA COLOR VERDE .,KG,CONSUMIBLE,GENERICO,False,True,True,False
6937,MOTOCARRO IMP. NUEVO 300CC COLOR ROJO SERIE: LRYHDNZ3L0403986.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6938,MOTOCARRO IMP 200CC COLOR BLANCO  SERIE LRYHDNZ03L0403986 .,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6939,FABRICACION DE TRICICLO  FRONTAL VTM 21 2091 TFS 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6940,"CORTE DE PLACA 7.75 X 7.75 X 1"" EXPESOR ASTM A36.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6941,"CORTE DE PLACA 7.75 X 7.75 X 2"" EXPESOR ASTM A36.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6942,MOTOCARRO ML30 SERIE: LD3VHDB6K1009543.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6943,LIJA MADERA MEDIANO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6944,LIJA MADERA FINO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6945,BRILLO DIERCTO TRANSPARENTE .,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6946,CATALIZADOR PARA  BRILLO CIRECTO.,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6947,"ANGULO 1 1/2"" X 1/8"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6948,CARBONES PARA MINIPULIDOR # 39.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6949,CARBONES MINIPULIDOR N 257540.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6950,CARBONES MINI PULIDOR N097696.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6951,CARBONES PARA PULIDOR 392570-01.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6952,CARBON PARA CORTADORA DE METAL N408735.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6953,MUELLE 4 HOJAS .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6954,"SEGURO TIPO TACO 3/16"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6955,ACEITE MULTIUSOS EN AEROSOL 550ML.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6956,POLYFORM BNZ TANTE CAOBA SEC RAP 0.500 LTS.,LTS,CONSUMIBLE,GENERICO,False,True,True,False
6957,PIJA PUNTA BROCA 8 X 1.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6958,"TABLON MADERA 25CM ANCHO X 250 CM LARGO X  1-3/8"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6959,"CONECTOR ESPIGA 1/4"" NPT-3/8"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6960,"TUERCA ALTA FINA 3/4"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6961,SEGUETA LENOX ESTANDAR.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6962,JUEGO DE DESARMADORESDE 15 PIEZA.,KIT,HERRAMIENTA,GENERICO,False,True,True,False
6963,"REHABILITACION DE CILINDRO  4"" X 5"" X 120"" VDC 19 490 01 16C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6964,REFACCIONES DE MOTOR .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6965,ACEITE CASTROL20W50 MULTIGRADO GARRAFA.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6966,ACEITE CASTROL20W50 MULTIGRADO LITRO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6967,SILICON SUPER GREY ALTAS TEMPER.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6968,MANGUERA PARA CALEFACCION 30T-5/8.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6969,JUNTA CABEZA CHEV V8 MOTOR VIN.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6970,JUNTA MULTIPLEADM CHEV V8.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6971,JUNTA MUTIPLE ESC CHEV V8 350 .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6972,JUNTA MUTIPLE ESC CHEV V8 5.7LTS.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6973,"JUNTA PUNTERIAS CHEV V8 350"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6974,IMPEMIABLE CON REFLEJANTE 2 PIEZAS TALLA GRANDE .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6975,IMPEMIABLE CON REFLEJANTE 2 PIEZAS TALLA ESTRA GRANDE .,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6976,PORTAZAPATAS FRENO DEL ATV150-IICON REVERSA .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6977,TAMBOR DE FRENO DELANTERO .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6978,ZAPATAS DE FRENO DELANTERO ATV150.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6979,ARMADO DE MOTOCARRO 200 CC COLOR ROJO SERIE:LRYHDMZXL0403995.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6980,VELCRO CINTA ADHESIVA.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6981,CUBREBOCAS CONLOGOTIPO VORDTEC.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6982,CONECTOR POLIAMIDE TRANSPARENTE 2 POLOS.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6983,"MANGUERA CON ABRAZADERA Ø2 1/2"" X 34.0 DE LARGO.",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6984,"BARRA SOLIDA DE BRONCE SAE 64 DE 2 1/2"" DE ØEXTERIOR X 2"" DE LONGITUD.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6985,"BARRA SOLIDA BRONCE STD 3""Ø X 2 1/2"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6986,"BARRA SOLIDA HIERRO COLADO A-48 3.5""X 4.75"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6987,"BARRA SOLIDA HIERRO COLADO A-48 DE 2 3/4"" X 4"" LONG..",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6988,TANQUE CO2 REFIL 50CC.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6989,PINTURA ELECTROSTATICA  EN POLVO GRIS PARAISO.,KG,CONSUMIBLE,GENERICO,False,True,True,False
6990,BROCA ALTA VELOCIDAD 11/64.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6991,FILTRO PARA ACEITE.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6992,"LIMA ROTATIVA 1"" X 1"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6993,CO2 REFILL 60CC.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6994,PLAFON LED ROJO /AMBAR.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6995,CONJUNTO DE BRAZO DE DIRECCIONATV-150 CON REVERSA.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6996,NUDILLO DERECHO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6997,NUDILLO IZQUIERDO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6998,AMORTIGUADOR DELANTERO ROJO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6999,"MUELLE PARA REMOLQUE  SIN BUJES 2 1/4"" X 5/16"" X 84.5 CM DE LARGO CON ROLEO DE 3/4 PARA TORNILLO DE 9/16 Y CADA PEINE CON 3 HOJAS.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7000,COLADOR CON MANGO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7001,CARBONES 39A.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7002,ESM. SEC. RAP. D.G. NEGRO.,LTS,CONSUMIBLE,GENERICO,False,True,True,False
7003,GOTERO CATZ GDE.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
7004,RESINA PARA FIBRA.,KG,CONSUMIBLE,GENERICO,False,True,True,False
7005,RODILLO USO DOMESTICO 1 1/4.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
7006,BROCHA 5 PULG.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
7007,GOTERO COBALTO.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
7008,FIBRA  DE VIDRIO.,KG,CONSUMIBLE,GENERICO,False,True,True,False
7009,GEL COAT BCO.,CUBETA ,CONSUMIBLE,GENERICO,False,True,True,False
7010,PROTECTOR DE FARO DE GRILLE MOTO BMW R 1200GS.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
7011,REMOLQUE REFORZADO VTM 21 2058 01 RM28D.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7012,TRICICLO FRONTAL CON MOTOCICLETA  VTM 21 2122 TFS 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7013,"BARRA HUECA ASTM A36 4""ØEXT X 2 3/8""ØINT X 3 1/2"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7014,"BARRA SOLIDA ASTM A36 4 1/2"" ØEXT. X 2 3/4"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7015,ESMALTE NEGRO BRILLANTE SECADO RAPIDO.,GALON,CONSUMIBLE,GENERICO,False,True,True,False
7016,ESMALTE NEGRO SATINADO SECADO RAPIDO .,GALON,CONSUMIBLE,GENERICO,False,True,True,False
7017,ESMALTE BLANCO BRILLANTE SECADO RAPIDO.,GALON,CONSUMIBLE,GENERICO,False,True,True,False
7018,ESMALTE ACRILICO ALUMINIO SECADO RAPIDO .,GALON,CONSUMIBLE,GENERICO,False,True,True,False
7019,"TORNILLO HEXAGONAL GAL. 5/8"" X 4"" COMPLETO CON 2 ARANDELA PLANA.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7020,"TORNILLO HEX. HEXAGONAL GAL. 1"" X 5/12"" CON DOBLE ARANDELA DE PRESION.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7021,"TORNILLO HEX. 3/8"" X 4"" CON 2 ARANDELAS PLANA Y TUERCA DE PRESION.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7022,"TORNILLO HEX.3/8"" X 3"" CON 2 ARANDELAS PLANAS Y TUERCA DE SEGURIDAD.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7023,"TORNILLO HEX. 9/16"" X 4 1/2"" CON 2 ARANDELAS PLANAS Y TUERCA DE SEGURIDAD.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7024,"TORNILLO 12MM X 2 1/2"" CON 2 ARANDELAS PLANAS Y TUERCA DE SEGURIDAD.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7025,"TORNILLO HEX. 3/8"" X 1"" 2 ARANDELAS PLANAS Y TUERCA DE SEGURIDAD.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7026,"TORNILLO HEX. 1/4"" X 1 1/2"" 2 ARANDELAS PLANAS Y TUERCA DE SEGURIDAD.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7027,"TORNILLO ALLEN 3/16"" X 1"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7028,"TORNILLO ALLLEN 1/4"" X 1"" CON TUERCA DE SEGURIDAD.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7029,BOMBA KAWASAKI MODELO K3VL140/B-1NRCS-PO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7030,PATIN 1247 6175.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7031,"PEDESTAL 168""1259 0658.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7032,"CILINDRO 168""S/N.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7033,BOMBA AY7779.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7034,CONTROLADOR 1259 0660.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7035,MOTOR 12476175.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7036,"CILINDRO 5"" X 4"" X168"" VDC 11270 218 C2.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7037,"CILINDRO 5"" X 4"" X 168"" VDC 11 04 005-01.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7038,"PEDESTAL 144"" VDC 20 037 08 03 C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7039,"CILINDRO 3.5"" X 5"" X 144"" VDC 20 037 08 101 C.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7040,AMORTUGUADOR PARA EJE /SUSPENSIÓN.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7041,SENSORES DE PROXIMIDAD.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7042,HUASA PARA ALINEACION HENDRICKSON.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7043,"PEDESTAL 144""  VDC 20 037 02 03 C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7044,"CILINDRO 3.5 X 5"" X 144"" VDC 20 037 06 101 C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7045,PERCHAS PARA SUSPENSIÓN DE AIRE 30.000.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7046,PLATO PARA BOLSA DE SUSPENSIÓN IZQUIERDA .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7047,PLATO PARA BOLSA DE SUSPENSIÓN DERECHA.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7048,PEDESTAL VDC 20 037 01 03 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7049,"CILINDRO 3.5"" X 5"" 144"" VDC 20 037 01 101 C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7050,TUBERIA PARA PEDESTAL.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7051,SENSOR DE PROXIMIDAD .,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7052,CONJUNTO UNION.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
7053,"BRONCE SAE 64 Ø2 1/2"" .",IN,ESTRUCTURAL,GENERICO,False,True,True,False
7054,BRONCE STD 2.5 Ø  .,IN,ESTRUCTURAL,GENERICO,False,True,True,False
7055,"BARRA SOLIDA STD 2 1/4""Ø  X 1 3/4"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7056,BRONCE STD 2.25 Ø .,IN,ESTRUCTURAL,GENERICO,False,True,True,False
7057,BRONCE SAE 64 2.25Ø .,IN,ESTRUCTURAL,GENERICO,False,True,True,False
7058,"BARRA SOLIDA HIERRO COLADO A-48 5.5"" Ø EXT. X 3"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7059,"BARRA HIERRO COLADO A-48 5""Ø EXT. 4.125"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7060,"BARRA SOLIDA HIERRO COLADO A-48 4"" Ø EXT X 2"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7061,"BARRA REDONDA 4"" Ø EXT.  X 2.63"" LONG MATERIAL 1045.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7062,"BARRA BRONCE STD 3"" X 5"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7063,CONS. PLASMA Y204A BOQUILLA 1.8.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7064,"BARRA CROMADA ENDURECIDA DE AISI 1045  1.500 ØEXT. X 144"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7065,EQUIPO DE CORTE HARRIS  CONEXIÓN DE ACETILENO CGA .,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7066,"BARRA CROMADA ENDURECIDA AISI1045 3""ØEXT. X 7.27MTS.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
7067,"CORTADOR ANULAR 1- 3/8"" -2"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7068,ARMAFLEX 7X8 X 3 X8.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7069,CINTA MOMIA.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
7070,"ROLLO TUBO 1/4"".",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
